Price,Adj Close,Close,High,Low,Open,Volume
2024-06-16,151.12550354003906,151.12550354003906,151.12550354003906,143.17953491210938,145.41796875,1147997523
2024-06-17,143.3342742919922,143.3342742919922,151.58477783203125,140.13880920410156,151.13723754882812,2244770232
2024-06-18,137.50399780273438,137.50399780273438,143.61065673828125,130.28907775878906,143.314697265625,4046511952
2024-06-19,135.60960388183594,135.60960388183594,141.66993713378906,134.73263549804688,137.4798126220703,2241396569
2024-06-20,133.47296142578125,133.47296142578125,141.0752410888672,132.087646484375,135.60960388183594,2343938226
2024-06-21,134.5883026123047,134.5883026123047,135.22915649414062,128.9219207763672,133.47195434570312,2214701928
2024-06-22,133.6702423095703,133.6702423095703,136.46005249023438,133.14248657226562,134.56765747070312,948392979
2024-06-23,128.59042358398438,128.59042358398438,135.005859375,128.2696990966797,133.66000366210938,1063910411
2024-06-24,132.24139404296875,132.24139404296875,132.3112335205078,123.6693344116211,128.59800720214844,3420423301
2024-06-25,136.5592041015625,136.5592041015625,139.72958374023438,131.29635620117188,132.26934814453125,2517391150
2024-06-26,136.60914611816406,136.60914611816406,140.16876220703125,134.92576599121094,136.5549774169922,1670038554
2024-06-27,149.44837951660156,149.44837951660156,150.7672119140625,135.2449951171875,136.61341857910156,2831651846
2024-06-28,139.70339965820312,139.70339965820312,150.0515899658203,139.30589294433594,149.4542694091797,2396070692
2024-06-29,140.01014709472656,140.01014709472656,142.8238525390625,139.6678009033203,139.7193145751953,1139066175
2024-06-30,146.49249267578125,146.49249267578125,147.19932556152344,137.14137268066406,140.01272583007812,1567841881
2024-07-01,146.59506225585938,146.59506225585938,148.7985076904297,145.8227996826172,146.4812774658203,1814659116
2024-07-02,153.7004852294922,153.7004852294922,154.7129669189453,146.12054443359375,146.5885467529297,2024773533
2024-07-03,140.73141479492188,140.73141479492188,154.197998046875,139.5172576904297,153.7111358642578,2813419415
2024-07-04,127.55081939697266,127.55081939697266,142.51486206054688,127.55081939697266,140.71533203125,3243822145
2024-07-05,134.3693389892578,134.3693389892578,135.84579467773438,122.44230651855469,127.60507202148438,4644036182
2024-07-06,143.24118041992188,143.24118041992188,144.0084686279297,132.61329650878906,134.36329650878906,2078535871
2024-07-07,131.7740936279297,131.7740936279297,143.1870574951172,131.7740936279297,143.1870574951172,1842515124
2024-07-08,139.4636993408203,139.4636993408203,141.6341094970703,128.56292724609375,131.79702758789062,3692404575
2024-07-09,141.34844970703125,141.34844970703125,143.92938232421875,136.74093627929688,139.537353515625,2418798702
2024-07-10,141.97479248046875,141.97479248046875,145.8537139892578,138.85604858398438,141.3741455078125,1952272010
2024-07-11,135.8832244873047,135.8832244873047,145.32443237304688,135.84751892089844,141.98280334472656,2286890972
2024-07-12,139.52801513671875,139.52801513671875,140.42477416992188,134.15914916992188,135.86402893066406,1990173458
2024-07-13,141.9249725341797,141.9249725341797,143.367431640625,138.17953491210938,139.52639770507812,1131518484
2024-07-14,147.622314453125,147.622314453125,148.54705810546875,141.92665100097656,141.92665100097656,2009294488
2024-07-15,159.93397521972656,159.93397521972656,159.9420623779297,147.202880859375,147.6661376953125,2580623500
2024-07-16,160.5518798828125,160.5518798828125,162.46951293945312,153.05372619628906,159.77333068847656,3034234774
2024-07-17,155.5841064453125,155.5841064453125,163.59523010253906,155.06703186035156,160.56329345703125,2255652667
2024-07-18,159.07241821289062,159.07241821289062,161.587158203125,155.5660400390625,155.59104919433594,2044591406
2024-07-19,169.1858673095703,169.1858673095703,171.50674438476562,156.60653686523438,159.0923309326172,3617009839
2024-07-20,173.89178466796875,173.89178466796875,174.831298828125,167.55731201171875,169.1826171875,1908476088
2024-07-21,184.54161071777344,184.54161071777344,184.8703155517578,171.1182098388672,173.89373779296875,3080452915
2024-07-22,178.97828674316406,178.97828674316406,184.79246520996094,177.04412841796875,184.54556274414062,2808509242
2024-07-23,172.757568359375,172.757568359375,180.49615478515625,170.98854064941406,178.97828674316406,3230351478
2024-07-24,178.0323028564453,178.0323028564453,182.35760498046875,171.21041870117188,172.75851440429688,3112174836
2024-07-25,171.96307373046875,171.96307373046875,179.52093505859375,165.9325408935547,178.02952575683594,4067186719
2024-07-26,183.13671875,183.13671875,183.53836059570312,171.87789916992188,171.9625701904297,2816314095
2024-07-27,184.0854034423828,184.0854034423828,188.14059448242188,178.59835815429688,183.13809204101562,3248901126
2024-07-28,184.88607788085938,184.88607788085938,186.51461791992188,181.3953399658203,184.08599853515625,1852374783
2024-07-29,182.7805938720703,182.7805938720703,193.73228454589844,181.88536071777344,184.88719177246094,3654304391
2024-07-30,179.10719299316406,179.10719299316406,184.1801300048828,176.02243041992188,182.77159118652344,2766172800
2024-07-31,171.82615661621094,171.82615661621094,184.179443359375,171.81919860839844,179.10804748535156,3055204208
2024-08-01,167.672119140625,167.672119140625,172.68980407714844,157.98838806152344,171.82566833496094,4402828194
2024-08-02,152.6382293701172,152.6382293701172,169.04396057128906,150.08499145507812,167.66053771972656,4507521137
2024-08-03,142.9219970703125,142.9219970703125,153.77685546875,140.22140502929688,152.6382293701172,3620526646
2024-08-04,138.05508422851562,138.05508422851562,145.83766174316406,132.13967895507812,142.9219512939453,4333596296
2024-08-05,129.8643035888672,129.8643035888672,139.14146423339844,110.60955810546875,138.0526885986328,14114308949
2024-08-06,144.09036254882812,144.09036254882812,149.35296630859375,129.78857421875,129.86294555664062,5813459735
2024-08-07,144.63209533691406,144.63209533691406,155.00779724121094,142.7469024658203,144.0882110595703,5529725414
2024-08-08,162.9307403564453,162.9307403564453,163.02590942382812,142.01992797851562,144.63247680664062,5385642745
2024-08-09,156.45721435546875,156.45721435546875,163.24948120117188,151.22613525390625,162.9307403564453,3217916997
2024-08-10,153.95916748046875,153.95916748046875,158.5860595703125,152.873046875,156.45721435546875,1662980960
2024-08-11,141.52685546875,141.52685546875,157.93190002441406,141.34829711914062,153.961669921875,2411765937
2024-08-12,146.45423889160156,146.45423889160156,150.81463623046875,141.4407958984375,141.53207397460938,3380174341
2024-08-13,146.7126922607422,146.7126922607422,149.61012268066406,143.1520233154297,146.45455932617188,2224488388
2024-08-14,143.9234619140625,143.9234619140625,151.72604370117188,142.71792602539062,146.7126922607422,2714536693
2024-08-15,142.74581909179688,142.74581909179688,147.35154724121094,138.16192626953125,143.92266845703125,3032770371
2024-08-16,139.33056640625,139.33056640625,144.7954559326172,136.3846435546875,142.7428741455078,2707615564
2024-08-17,141.7985076904297,141.7985076904297,141.96282958984375,137.86630249023438,139.33056640625,1199702073
2024-08-18,142.58688354492188,142.58688354492188,146.96298217773438,140.95962524414062,141.7985076904297,1866239536
2024-08-19,144.34368896484375,144.34368896484375,145.9236297607422,140.74871826171875,142.58688354492188,2077549615
2024-08-20,143.16773986816406,143.16773986816406,148.6486053466797,141.36070251464844,144.3468475341797,2124392770
2024-08-21,142.70960998535156,142.70960998535156,144.1562957763672,139.26654052734375,142.33303833007812,1923259439
2024-08-22,143.2579345703125,143.2579345703125,144.81321716308594,140.9344024658203,142.70960998535156,1368400829
2024-08-23,153.10708618164062,153.10708618164062,153.771240234375,143.16477966308594,143.2579345703125,2560976300
2024-08-24,160.73175048828125,160.73175048828125,162.16932678222656,152.15208435058594,153.10833740234375,2749419604
2024-08-25,158.90911865234375,158.90911865234375,161.94796752929688,155.50714111328125,160.73175048828125,2085078554
2024-08-26,157.23687744140625,157.23687744140625,161.91110229492188,155.88449096679688,158.9114990234375,2588808155
2024-08-27,146.8970947265625,146.8970947265625,159.62355041503906,145.65640258789062,157.23658752441406,2783392784
2024-08-28,143.89138793945312,143.89138793945312,148.69497680664062,140.97080993652344,146.8970947265625,2932401182
2024-08-29,140.0540313720703,140.0540313720703,147.2205810546875,138.2660675048828,143.8910675048828,2098251665
2024-08-30,138.09999084472656,138.09999084472656,141.01318359375,132.4513397216797,140.0540313720703,2683385690
2024-08-31,135.37425231933594,135.37425231933594,138.99224853515625,134.6364288330078,138.09999084472656,892155699
2024-09-01,128.6905517578125,128.6905517578125,135.99781799316406,128.24325561523438,135.37425231933594,1974170865
2024-09-02,135.0023651123047,135.0023651123047,135.35238647460938,127.26619720458984,128.6905517578125,2092221241
2024-09-03,127.57758331298828,127.57758331298828,137.14476013183594,127.57423400878906,135.0023651123047,1787700523
2024-09-04,133.60391235351562,133.60391235351562,134.86917114257812,123.61295318603516,127.57758331298828,2663812153
2024-09-05,129.32894897460938,129.32894897460938,135.085205078125,128.14137268066406,133.6043701171875,1926178088
2024-09-06,124.99007415771484,124.99007415771484,134.16807556152344,121.05538177490234,129.32894897460938,3520537699
2024-09-07,127.72156524658203,127.72156524658203,129.2908935546875,124.26908111572266,124.99007415771484,1321261949
2024-09-08,129.98951721191406,129.98951721191406,131.51524353027344,126.81302642822266,127.72156524658203,1317794291
2024-09-09,135.02561950683594,135.02561950683594,136.18653869628906,127.21979522705078,129.98951721191406,2443769044
2024-09-10,135.63522338867188,135.63522338867188,137.8063507080078,132.63108825683594,135.0263671875,1642358500
2024-09-11,132.4973907470703,132.4973907470703,135.8038787841797,128.4340057373047,135.63494873046875,2122617674
2024-09-12,136.14190673828125,136.14190673828125,136.61480712890625,132.44332885742188,132.49708557128906,1597055803
2024-09-13,139.1005401611328,139.1005401611328,139.83250427246094,131.86395263671875,136.14190673828125,1668690414
2024-09-14,137.17977905273438,137.17977905273438,139.7345733642578,135.9435577392578,139.1025390625,952465288
2024-09-15,131.4993896484375,131.4993896484375,137.92349243164062,130.9698028564453,137.17977905273438,1358403273
2024-09-16,131.47259521484375,131.47259521484375,132.29637145996094,129.13807678222656,131.4993896484375,1623218789
2024-09-17,131.53707885742188,131.53707885742188,135.4871368408203,130.47569274902344,131.47244262695312,1726861492
2024-09-18,133.99185180664062,133.99185180664062,133.99185180664062,127.25076293945312,131.53707885742188,2260675347
2024-09-19,142.83627319335938,142.83627319335938,143.9043731689453,133.99185180664062,133.99185180664062,2884543933
2024-09-20,146.56680297851562,146.56680297851562,151.7609405517578,141.316162109375,142.8365478515625,3241123621
2024-09-21,149.52703857421875,149.52703857421875,149.83645629882812,144.79803466796875,146.56680297851562,1385610390
2024-09-22,144.80364990234375,144.80364990234375,149.86582946777344,141.38461303710938,149.52703857421875,1597826979
2024-09-23,144.8149871826172,144.8149871826172,148.97042846679688,142.6438446044922,144.80364990234375,2344229720
2024-09-24,152.89215087890625,152.89215087890625,153.53628540039062,143.30413818359375,144.8149871826172,2927238360
2024-09-25,148.02342224121094,148.02342224121094,153.54763793945312,147.45013427734375,152.89096069335938,2138602628
2024-09-26,155.5760955810547,155.5760955810547,157.858154296875,146.87075805664062,148.02110290527344,3009969111
2024-09-27,157.74993896484375,157.74993896484375,160.9813995361328,154.13027954101562,155.5760955810547,2765830721
2024-09-28,156.9124298095703,156.9124298095703,159.34521484375,155.29931640625,157.7519073486328,1300870644
2024-09-29,158.62916564941406,158.62916564941406,161.62306213378906,155.2430877685547,156.9124298095703,1773980028
2024-09-30,152.61846923828125,152.61846923828125,159.50892639160156,152.01983642578125,158.63241577148438,2376780676
2024-10-01,145.28988647460938,145.28988647460938,157.25819396972656,142.8423309326172,152.61846923828125,3656164855
2024-10-02,140.38555908203125,140.38555908203125,148.82568359375,138.9187469482422,145.28988647460938,2892264150
2024-10-03,136.78518676757812,136.78518676757812,142.80543518066406,133.55316162109375,140.38490295410156,2914986844
2024-10-04,143.17227172851562,143.17227172851562,144.42678833007812,136.0756378173828,136.78518676757812,2361841303
2024-10-05,142.7117462158203,142.7117462158203,144.83428955078125,141.16966247558594,143.17227172851562,1113937760
2024-10-06,146.44236755371094,146.44236755371094,146.62001037597656,142.11424255371094,142.7117156982422,1168715645
2024-10-07,143.99179077148438,143.99179077148438,152.1038360595703,143.60458374023438,146.44354248046875,2678803498
2024-10-08,143.39442443847656,143.39442443847656,145.44879150390625,141.2363739013672,143.99179077148438,1710617951
2024-10-09,139.31553649902344,139.31553649902344,145.1295166015625,138.7974395751953,143.3953399658203,1697499287
2024-10-10,138.88841247558594,138.88841247558594,140.58058166503906,135.58270263671875,139.3137664794922,1770157917
2024-10-11,145.3811492919922,145.3811492919922,146.43063354492188,138.755859375,138.88674926757812,1797846253
2024-10-12,146.5002899169922,146.5002899169922,147.13690185546875,144.7617645263672,145.3811492919922,1118630507
2024-10-13,147.5724334716797,147.5724334716797,148.7133331298828,144.62364196777344,146.50033569335938,1294444111
2024-10-14,157.44512939453125,157.44512939453125,157.7541046142578,147.00582885742188,147.57025146484375,2929339176
2024-10-15,154.7206268310547,154.7206268310547,158.71575927734375,150.90951538085938,157.44512939453125,3451652506
2024-10-16,154.23422241210938,154.23422241210938,158.1370391845703,153.08169555664062,154.7206268310547,2397546608
2024-10-17,150.31602478027344,150.31602478027344,155.5516357421875,147.94349670410156,154.23817443847656,2157747733
2024-10-18,154.97593688964844,154.97593688964844,156.53741455078125,149.70101928710938,150.3227081298828,1754226839
2024-10-19,159.6393585205078,159.6393585205078,159.71041870117188,153.91282653808594,154.97593688964844,1440375026
2024-10-20,166.9398193359375,166.9398193359375,167.5856475830078,157.76573181152344,159.64122009277344,2579198899
2024-10-21,166.2168731689453,166.2168731689453,171.4306640625,161.8105010986328,166.93861389160156,3924173188
2024-10-22,167.26014709472656,167.26014709472656,170.7600860595703,163.28536987304688,166.2176055908203,3470792372
2024-10-23,170.9324951171875,170.9324951171875,173.8150177001953,164.19381713867188,167.26063537597656,3861697575
2024-10-24,177.1569366455078,177.1569366455078,178.99530029296875,170.5173797607422,171.11087036132812,3529481044
2024-10-25,164.75689697265625,164.75689697265625,177.1919403076172,160.0352783203125,177.15713500976562,4869966180
2024-10-26,170.70596313476562,170.70596313476562,172.8228302001953,162.443359375,164.75599670410156,2755373492
2024-10-27,176.5491943359375,176.5491943359375,177.89515686035156,170.19244384765625,170.70596313476562,2427933420
2024-10-28,178.1049041748047,178.1049041748047,179.40797424316406,172.87225341796875,176.55368041992188,3623055701
2024-10-29,179.36074829101562,179.36074829101562,183.03944396972656,176.85548400878906,178.1036376953125,3919545873
2024-10-30,174.9249725341797,174.9249725341797,181.1526641845703,173.39939880371094,179.36074829101562,2772422773
2024-10-31,168.42999267578125,168.42999267578125,176.27984619140625,167.5767822265625,174.92507934570312,2652620406
2024-11-01,166.2621307373047,166.2621307373047,173.8500213623047,164.0325469970703,168.4302215576172,3157093060
2024-11-02,166.01034545898438,166.01034545898438,168.4605712890625,162.38702392578125,166.2621307373047,1618170398
2024-11-03,162.55130004882812,162.55130004882812,166.37632751464844,158.1367645263672,166.01034545898438,2645801646
2024-11-04,157.74710083007812,157.74710083007812,164.71389770507812,155.16552734375,162.55169677734375,2809006700
2024-11-05,166.72239685058594,166.72239685058594,169.12664794921875,156.98818969726562,157.74710083007812,3243848057
2024-11-06,186.9547882080078,186.9547882080078,189.9154815673828,166.6982421875,166.72239685058594,9822932731
2024-11-07,196.3345947265625,196.3345947265625,197.90093994140625,186.13604736328125,186.9547882080078,4700842780
2024-11-08,199.9390106201172,199.9390106201172,204.96975708007812,196.02374267578125,196.3345947265625,5673142495
2024-11-09,200.19491577148438,200.19491577148438,203.3472900390625,195.47410583496094,199.93960571289062,3363617004
2024-11-10,210.6137237548828,210.6137237548828,215.1790771484375,198.9831085205078,200.19595336914062,8564655765
2024-11-11,222.6416778564453,222.6416778564453,223.2198028564453,204.5623016357422,210.6137237548828,10290809023
2024-11-12,212.2318115234375,212.2318115234375,225.0115203857422,205.44786071777344,222.6416778564453,11308516682
2024-11-13,215.18455505371094,215.18455505371094,220.3391876220703,201.4705810546875,212.2080078125,11296665808
2024-11-14,209.2190704345703,209.2190704345703,222.63914489746094,207.49681091308594,215.18446350097656,8094554275
2024-11-15,218.09490966796875,218.09490966796875,219.53878784179688,204.82801818847656,209.23623657226562,6109860311
2024-11-16,215.8488311767578,215.8488311767578,221.66236877441406,213.80477905273438,218.56936645507812,4698955745
2024-11-17,237.57553100585938,237.57553100585938,241.23533630371094,212.72816467285156,215.84779357910156,9981076722
2024-11-18,239.79425048828125,239.79425048828125,248.19281005859375,234.4010467529297,237.57553100585938,8798714213
2024-11-19,238.09754943847656,238.09754943847656,247.09056091308594,234.15306091308594,239.80088806152344,6711919414
2024-11-20,235.4236602783203,235.4236602783203,242.10787963867188,230.91055297851562,238.0925750732422,6454141445
2024-11-21,257.0658874511719,257.0658874511719,259.0535583496094,230.34156799316406,235.42739868164062,10735314060
2024-11-22,256.5186767578125,256.5186767578125,263.70086669921875,252.1354217529297,257.0814208984375,7249493783
2024-11-23,255.1785125732422,255.1785125732422,263.83154296875,253.18743896484375,256.5181579589844,6234742858
2024-11-24,252.91952514648438,252.91952514648438,259.6256408691406,243.12216186523438,255.1785125732422,5330146683
2024-11-25,234.4466094970703,234.4466094970703,256.4226989746094,231.55198669433594,252.9160614013672,6616015635
2024-11-26,230.9781951904297,230.9781951904297,239.63780212402344,222.9571990966797,234.4456787109375,6996936265
2024-11-27,242.30221557617188,242.30221557617188,243.1248016357422,228.1300506591797,230.9722137451172,5381404312
2024-11-28,237.76400756835938,237.76400756835938,245.20445251464844,233.20286560058594,242.3004608154297,4047310070
2024-11-29,243.54949951171875,243.54949951171875,246.7762908935547,236.8212432861328,237.76397705078125,4152396835
2024-11-30,237.74374389648438,237.74374389648438,245.23687744140625,237.7225341796875,243.54884338378906,3549156564
